市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SZ,000001,2019-06-25 09:25:03,13.7200,121,4401376.0000,3208,B,13.7100,13.7000,13.6900,13.6800,13.6700,13.7200,13.7300,13.7400,13.7500,13.7600,9,309,83,132,26,264,801,30,222,531
SZ,000001,2019-06-25 09:30:03,13.6500,112,3178854.0000,2321,S,13.6400,13.6300,13.6200,13.6100,13.6000,13.6500,13.6800,13.6900,13.7000,13.7100,75,30,167,383,1197,231,3,3,555,227
SZ,000001,2019-06-25 09:30:06,13.6500,32,961283.0000,703,B,13.6400,13.6300,13.6200,13.6100,13.6000,13.6500,13.6700,13.7000,13.7100,13.7200,75,33,167,398,1197,37,11,235,340,372
SZ,000001,2019-06-25 09:30:09,13.6400,14,105238.0000,77,S,13.6400,13.6300,13.6200,13.6100,13.6000,13.7000,13.7100,13.7200,13.7300,13.7400,107,33,167,398,1350,212,386,426,889,727
SZ,000001,2019-06-25 09:30:12,13.6400,6,108141.0000,79,S,13.6400,13.6300,13.6200,13.6100,13.6000,13.6900,13.7000,13.7100,13.7200,13.7300,275,33,167,408,1350,137,264,391,533,889
SZ,000001,2019-06-25 09:30:15,13.6400,3,92822.0000,68,S,13.6400,13.6300,13.6200,13.6100,13.6000,13.6900,13.7000,13.7100,13.7200,13.7300,222,33,167,408,1350,643,219,395,520,889
SZ,000001,2019-06-25 09:30:18,13.6500,4,82132.0000,60,B,13.6500,13.6400,13.6300,13.6200,13.6100,13.6900,13.7000,13.7100,13.7200,13.7300,413,327,33,167,408,684,229,395,526,889
SZ,000001,2019-06-25 09:30:21,13.6500,40,1026478.0000,750,S,13.6500,13.6400,13.6300,13.6200,13.6100,13.6800,13.6900,13.7000,13.7100,13.7200,97,239,33,167,408,3,5,224,395,526
SZ,000001,2019-06-25 09:30:24,13.6600,5,31447.0000,23,B,13.6800,13.6600,13.6500,13.6400,13.6300,13.6900,13.7000,13.7100,13.7200,13.7300,1,40,153,239,268,1,224,395,526,889
SZ,000001,2019-06-25 09:30:27,13.7000,17,488188.0000,357,B,13.6900,13.6800,13.6600,13.6500,13.6400,13.7000,13.7100,13.7200,13.7300,13.7400,685,39,1,153,241,223,395,500,889,724
SZ,000001,2019-06-25 09:30:30,13.6900,25,972548.0000,710,S,13.6800,13.6600,13.6500,13.6400,13.6300,13.6900,13.7000,13.7100,13.7200,13.7300,39,1,153,240,268,499,199,349,500,889
SZ,000001,2019-06-25 09:30:33,13.6800,5,51989.0000,38,S,13.6600,13.6500,13.6400,13.6300,13.6200,13.6800,13.6900,13.7000,13.7100,13.7200,1,166,240,68,181,27,641,249,349,395
SZ,000001,2019-06-25 09:30:36,13.6800,6,146376.0000,107,B,13.6600,13.6500,13.6400,13.6300,13.6200,13.6800,13.6900,13.7000,13.7100,13.7200,41,153,240,68,291,121,548,249,349,395
SZ,000001,2019-06-25 09:30:39,13.6600,3,4098.0000,3,S,13.6600,13.6500,13.6400,13.6300,13.6200,13.6800,13.6900,13.7000,13.7100,13.7200,38,153,240,68,291,121,588,249,349,395
SZ,000001,2019-06-25 09:30:42,13.6700,5,84698.0000,62,B,13.6700,13.6500,13.6400,13.6300,13.6200,13.6800,13.6900,13.7000,13.7100,13.7200,85,185,225,68,291,1122,588,248,343,395
SZ,000001,2019-06-25 09:30:45,13.6800,6,38291.0000,28,B,13.6700,13.6500,13.6400,13.6300,13.6200,13.6800,13.6900,13.7000,13.7100,13.7200,60,185,225,33,341,1130,588,298,328,395
SZ,000001,2019-06-25 09:30:48,13.6700,5,123017.0000,90,S,13.6500,13.6400,13.6300,13.6200,13.6100,13.6700,13.6800,13.6900,13.7000,13.7100,185,225,33,341,429,19,1130,731,298,327
SZ,000001,2019-06-25 09:30:51,13.6700,5,123030.0000,90,B,13.6500,13.6400,13.6300,13.6200,13.6100,13.6700,13.6800,13.6900,13.7000,13.7100,185,225,33,341,429,48,1113,731,298,327
SZ,000001,2019-06-25 09:30:54,13.6700,9,285538.0000,209,B,13.6700,13.6600,13.6500,13.6400,13.6300,13.6800,13.6900,13.7000,13.7100,13.7200,16,1,36,225,33,1062,731,298,377,343
SZ,000001,2019-06-25 09:30:57,13.6500,8,335910.0000,246,S,13.6400,13.6300,13.6200,13.6100,13.6000,13.6600,13.6700,13.6800,13.6900,13.7000,269,33,341,429,1392,10,3,1064,770,298
SZ,000001,2019-06-25 09:31:00,13.6700,10,107983.0000,79,B,13.6500,13.6400,13.6300,13.6200,13.6100,13.6800,13.6900,13.7000,13.7100,13.7200,2,270,33,341,429,1084,834,298,294,343
SZ,000001,2019-06-25 09:31:03,13.6500,5,24583.0000,18,S,13.6500,13.6400,13.6300,13.6200,13.6100,13.6600,13.6700,13.6800,13.6900,13.7000,38,270,25,391,429,80,309,1123,782,298
SZ,000001,2019-06-25 09:31:06,13.6600,7,185789.0000,136,B,13.6600,13.6500,13.6400,13.6300,13.6200,13.6700,13.6800,13.6900,13.7000,13.7100,105,220,225,125,391,341,1133,782,298,284
SZ,000001,2019-06-25 09:31:09,13.6600,4,118844.0000,87,S,13.6600,13.6500,13.6400,13.6300,13.6200,13.6700,13.6800,13.6900,13.7000,13.7100,33,148,224,125,391,476,1090,782,308,294
SZ,000001,2019-06-25 09:31:12,13.6600,11,207624.0000,152,S,13.6600,13.6500,13.6400,13.6300,13.6200,13.6700,13.6800,13.6900,13.7000,13.7100,78,177,224,125,391,530,1052,782,258,294
SZ,000001,2019-06-25 09:31:15,13.6300,46,2260376.0000,1656,S,13.6200,13.6100,13.6000,13.5900,13.5800,13.6300,13.6800,13.6900,13.7000,13.7100,391,437,1392,286,671,0,1073,802,258,291
SZ,000001,2019-06-25 09:31:18,13.6600,3,1435.0000,1,B,13.6600,13.6500,13.6300,13.6200,13.6100,13.6800,13.6900,13.7000,13.7100,13.7200,528,30,364,399,437,1073,802,258,291,514
SZ,000001,2019-06-25 09:31:21,13.6600,2,69668.0000,51,S,13.6600,13.6500,13.6300,13.6200,13.6100,13.6700,13.6800,13.6900,13.7000,13.7100,461,30,342,399,452,20,1131,802,258,291
SZ,000001,2019-06-25 09:31:24,13.6600,3,311448.0000,228,S,13.6600,13.6500,13.6300,13.6200,13.6100,13.6700,13.6800,13.6900,13.7000,13.7100,233,30,341,399,452,102,1072,802,83,241
SZ,000001,2019-06-25 09:31:27,13.6600,3,9563.0000,7,S,13.6600,13.6500,13.6300,13.6200,13.6100,13.6700,13.6800,13.6900,13.7000,13.7100,246,30,346,399,472,102,1072,802,100,241
SZ,000001,2019-06-25 09:31:30,13.6500,15,428908.0000,314,S,13.6300,13.6200,13.6100,13.6000,13.5900,13.6500,13.6700,13.6800,13.6900,13.7000,117,399,472,1409,286,36,140,1051,802,100
SZ,000001,2019-06-25 09:31:33,13.6300,12,222293.0000,163,S,13.6300,13.6200,13.6100,13.6000,13.5900,13.6500,13.6600,13.6700,13.6800,13.6900,62,398,492,1409,286,3,116,109,1051,802
SZ,000001,2019-06-25 09:31:36,13.6300,2,2782.0000,2,S,13.6300,13.6200,13.6100,13.6000,13.5900,13.6500,13.6600,13.6700,13.6800,13.6900,128,398,502,1409,286,1,126,137,1051,802
SZ,000001,2019-06-25 09:31:39,13.6500,20,553558.0000,406,B,13.6500,13.6300,13.6200,13.6100,13.6000,13.6600,13.6700,13.6800,13.6900,13.7000,266,10,399,532,1414,126,137,1051,802,104
SZ,000001,2019-06-25 09:31:42,13.6600,2,19112.0000,14,B,13.6500,13.6300,13.6200,13.6100,13.6000,13.6600,13.6700,13.6800,13.6900,13.7000,253,122,399,532,1414,125,137,1051,802,104
SZ,000001,2019-06-25 09:31:45,13.6500,2,46408.0000,34,S,13.6500,13.6300,13.6200,13.6100,13.6000,13.6600,13.6700,13.6800,13.6900,13.7000,360,127,399,532,1418,125,138,1051,802,104
SZ,000001,2019-06-25 09:31:48,13.6500,3,40952.0000,30,S,13.6500,13.6400,13.6300,13.6200,13.6100,13.6600,13.6700,13.6800,13.6900,13.7000,330,20,137,399,532,130,138,1051,802,104
SZ,000001,2019-06-25 09:31:51,13.6400,9,488604.0000,358,S,13.6400,13.6300,13.6200,13.6100,13.6000,13.6500,13.6600,13.6700,13.6800,13.6900,10,45,399,532,1420,200,148,138,1051,762
SZ,000001,2019-06-25 09:31:54,13.6400,8,149120.0000,109,S,13.6400,13.6300,13.6200,13.6100,13.6000,13.6500,13.6600,13.6700,13.6800,13.6900,110,48,404,632,1420,125,149,138,1049,762
SZ,000001,2019-06-25 09:31:57,13.6500,3,54600.0000,40,B,13.6400,13.6300,13.6200,13.6100,13.6000,13.6500,13.6600,13.6700,13.6800,13.6900,168,73,409,632,1420,85,149,147,1049,762
SZ,000001,2019-06-25 09:32:00,13.6400,27,421956.0000,309,S,13.6400,13.6300,13.6200,13.6100,13.6000,13.6700,13.6800,13.6900,13.7000,13.7100,139,93,414,632,1420,147,1165,762,104,245
SZ,000001,2019-06-25 09:32:03,13.6400,12,242406.0000,178,S,13.6300,13.6200,13.6100,13.6000,13.5900,13.6400,13.6500,13.6700,13.6800,13.6900,170,414,678,1415,288,592,84,204,1165,762
SZ,000001,2019-06-25 09:32:06,13.6400,8,499224.0000,366,B,13.6300,13.6200,13.6100,13.6000,13.5900,13.6400,13.6500,13.6700,13.6800,13.6900,171,916,798,1415,288,330,148,203,1165,762
SZ,000001,2019-06-25 09:32:09,13.6400,25,526858.0000,386,B,13.6400,13.6300,13.6200,13.6100,13.6000,13.6500,13.6600,13.6700,13.6800,13.6900,2,2200,916,798,1417,148,10,203,1165,762
SZ,000001,2019-06-25 09:32:12,13.6300,12,40508.0000,30,S,13.6300,13.6200,13.6100,13.6000,13.5900,13.6400,13.6500,13.6600,13.6700,13.6800,2200,936,798,1417,288,8,144,10,203,1165
SZ,000001,2019-06-25 09:32:15,13.6400,26,286444.0000,210,B,13.6300,13.6200,13.6100,13.6000,13.5900,13.6400,13.6500,13.6600,13.6700,13.6800,2226,936,801,1447,288,326,145,10,203,1165
SZ,000001,2019-06-25 09:32:18,13.6500,11,644348.0000,472,B,13.6500,13.6400,13.6300,13.6200,13.6100,13.6600,13.6700,13.6800,13.6900,13.7000,133,788,2652,936,813,10,203,1183,772,132
SZ,000001,2019-06-25 09:32:21,13.6500,4,24572.0000,18,S,13.6500,13.6400,13.6300,13.6200,13.6100,13.6600,13.6700,13.6800,13.6900,13.7000,122,268,2583,947,813,8,114,1183,772,132
SZ,000001,2019-06-25 09:32:24,13.6500,2,60060.0000,44,S,13.6500,13.6400,13.6300,13.6200,13.6100,13.6600,13.6700,13.6800,13.6900,13.7000,339,270,2241,947,813,8,114,1183,772,132
SZ,000001,2019-06-25 09:32:27,13.6600,11,280176.0000,205,B,13.6600,13.6500,13.6400,13.6300,13.6200,13.6800,13.6900,13.7000,13.7100,13.7200,153,339,258,2263,947,1063,772,132,222,610
SZ,000001,2019-06-25 09:32:30,13.6800,10,256984.0000,188,B,13.6500,13.6400,13.6300,13.6200,13.6100,13.6800,13.6900,13.7000,13.7100,13.7200,290,254,2263,946,813,966,772,132,222,610
SZ,000001,2019-06-25 09:32:33,13.6600,1,1366.0000,1,S,13.6600,13.6500,13.6400,13.6300,13.6200,13.6700,13.6800,13.6900,13.7000,13.7100,162,400,274,2243,946,4,1059,772,132,222
SZ,000001,2019-06-25 09:32:36,13.6700,7,165378.0000,121,B,13.6600,13.6500,13.6400,13.6300,13.6200,13.6700,13.6800,13.6900,13.7000,13.7100,140,400,279,2275,946,8,963,733,132,200
SZ,000001,2019-06-25 09:32:39,13.6700,5,54656.0000,40,B,13.6600,13.6500,13.6400,13.6300,13.6200,13.6700,13.6800,13.6900,13.7000,13.7100,439,159,479,2286,946,95,961,733,126,200
SZ,000001,2019-06-25 09:32:42,13.6700,2,86120.0000,63,B,13.6600,13.6500,13.6400,13.6300,13.6200,13.6700,13.6800,13.6900,13.7000,13.7100,440,159,300,2286,951,32,961,733,126,200
SZ,000001,2019-06-25 09:32:45,13.6700,4,61516.0000,45,B,13.6700,13.6600,13.6500,13.6400,13.6300,13.6800,13.6900,13.7000,13.7100,13.7200,142,1005,159,298,2286,949,733,126,200,521
SZ,000001,2019-06-25 09:32:48,13.6700,5,25972.0000,19,S,13.6700,13.6600,13.6500,13.6400,13.6300,13.6800,13.6900,13.7000,13.7100,13.7200,44,1005,166,301,2286,951,733,132,200,559
SZ,000001,2019-06-25 09:32:51,13.6800,10,1555416.0000,1137,B,13.6800,13.6700,13.6600,13.6500,13.6400,13.6900,13.7000,13.7100,13.7200,13.7300,87,316,754,166,301,733,132,200,559,863
SZ,000001,2019-06-25 09:32:54,13.6900,1,1370.0000,1,B,13.6800,13.6700,13.6600,13.6500,13.6400,13.6900,13.7000,13.7100,13.7200,13.7300,176,319,753,146,301,732,132,200,559,863
SZ,000001,2019-06-25 09:32:57,13.6800,4,194256.0000,142,S,13.6800,13.6700,13.6600,13.6500,13.6400,13.6900,13.7000,13.7100,13.7200,13.7300,389,83,753,146,321,732,132,200,559,663
SZ,000001,2019-06-25 09:33:00,13.6800,7,383044.0000,280,S,13.6800,13.6700,13.6600,13.6500,13.6400,13.6900,13.7000,13.7100,13.7200,13.7300,113,83,703,146,322,734,642,200,559,663
SZ,000001,2019-06-25 09:33:03,13.6500,39,1808450.0000,1324,S,13.6400,13.6300,13.6200,13.6100,13.6000,13.6500,13.6800,13.6900,13.7000,13.7100,303,2266,940,821,1603,1195,239,914,642,200
SZ,000001,2019-06-25 09:33:06,13.6500,3,174720.0000,128,B,13.6400,13.6300,13.6200,13.6100,13.6000,13.6500,13.6700,13.6800,13.6900,13.7000,304,2266,940,821,1703,1182,50,779,821,648
SZ,000001,2019-06-25 09:33:09,13.6400,7,70958.0000,52,S,13.6400,13.6300,13.6200,13.6100,13.6000,13.6500,13.6700,13.6800,13.6900,13.7000,384,2236,940,821,1703,1151,92,829,821,648
SZ,000001,2019-06-25 09:33:12,13.6400,9,256578.0000,188,S,13.6400,13.6300,13.6200,13.6100,13.6000,13.6500,13.6700,13.6800,13.6900,13.7000,341,2236,950,821,1710,1006,92,849,678,663
SZ,000001,2019-06-25 09:33:15,13.6400,4,30008.0000,22,S,13.6400,13.6300,13.6200,13.6100,13.6000,13.6500,13.6700,13.6800,13.6900,13.7000,391,2236,950,1021,1720,1006,92,869,676,663
SZ,000001,2019-06-25 09:33:18,13.6400,5,257806.0000,189,S,13.6400,13.6300,13.6200,13.6100,13.6000,13.6500,13.6700,13.6800,13.6900,13.7000,254,2246,950,1021,1730,996,592,869,676,663
SZ,000001,2019-06-25 09:33:21,13.6500,10,113658.0000,84,B,13.6400,13.6300,13.6200,13.6100,13.6000,13.6500,13.6700,13.6800,13.6900,13.7000,237,2249,950,1024,1730,987,592,333,676,663
SZ,000001,2019-06-25 09:33:24,13.6400,5,70636.0000,51,S,13.6400,13.6300,13.6200,13.6100,13.6000,13.6500,13.6700,13.6800,13.6900,13.7000,258,2246,850,1024,1730,964,592,333,696,663
SZ,000001,2019-06-25 09:33:27,13.6400,14,275626.0000,202,S,13.6400,13.6300,13.6200,13.6100,13.6000,13.6500,13.6700,13.6800,13.6900,13.7000,544,2254,850,1024,1720,867,592,333,611,663
SZ,000001,2019-06-25 09:33:30,13.6400,5,225162.0000,165,S,13.6400,13.6300,13.6200,13.6100,13.6000,13.6500,13.6700,13.6800,13.6900,13.7000,491,2254,840,1024,1720,842,592,333,611,663
SZ,000001,2019-06-25 09:33:33,13.6300,26,870324.0000,638,S,13.6300,13.6200,13.6100,13.6000,13.5900,13.6400,13.6500,13.6700,13.6800,13.6900,2235,840,1024,1720,296,2896,742,592,333,611
SZ,000001,2019-06-25 09:33:36,13.6300,28,3083132.0000,2262,S,13.6200,13.6100,13.6000,13.5900,13.5800,13.6300,13.6400,13.6500,13.6700,13.6800,840,1024,1720,296,834,827,3028,654,592,333
SZ,000001,2019-06-25 09:33:39,13.6200,4,88540.0000,65,S,13.6200,13.6100,13.6000,13.5900,13.5800,13.6300,13.6400,13.6500,13.6700,13.6800,1137,1024,1720,296,834,972,2932,654,592,283
SZ,000001,2019-06-25 09:33:42,13.6200,34,1737826.0000,1276,S,13.6100,13.6000,13.5900,13.5800,13.5700,13.6200,13.6300,13.6400,13.6500,13.6700,717,1720,296,844,114,3083,958,3032,654,592
SZ,000001,2019-06-25 09:33:45,13.6100,55,1186762.0000,872,S,13.6000,13.5900,13.5800,13.5700,13.5600,13.6100,13.6200,13.6300,13.6400,13.6500,1667,296,811,114,295,91,3704,859,3031,644
SZ,000001,2019-06-25 09:33:48,13.5900,87,2355504.0000,1732,S,13.5900,13.5800,13.5700,13.5600,13.5500,13.6100,13.6200,13.6300,13.6400,13.6500,253,811,114,295,359,440,3604,869,3029,643
SZ,000001,2019-06-25 09:33:51,13.6000,26,684784.0000,504,B,13.5900,13.5800,13.5700,13.5600,13.5500,13.6000,13.6100,13.6200,13.6300,13.6400,214,599,114,295,359,290,423,3606,869,3029
SZ,000001,2019-06-25 09:33:54,13.5800,40,1169472.0000,861,S,13.5700,13.5600,13.5500,13.5400,13.5300,13.5800,13.5900,13.6000,13.6100,13.6200,114,295,359,264,74,354,276,143,324,3539
SZ,000001,2019-06-25 09:33:57,13.5800,14,135712.0000,100,B,13.5700,13.5600,13.5500,13.5400,13.5300,13.5800,13.5900,13.6000,13.6100,13.6200,114,295,459,264,74,845,280,125,296,3536
SZ,000001,2019-06-25 09:34:00,13.5700,12,188624.0000,139,S,13.5600,13.5500,13.5400,13.5300,13.5200,13.5700,13.5800,13.5900,13.6000,13.6100,295,459,264,74,774,289,846,280,125,296
SZ,000001,2019-06-25 09:34:03,13.5600,16,177676.0000,131,S,13.5600,13.5500,13.5400,13.5300,13.5200,13.5700,13.5800,13.5900,13.6000,13.6100,198,459,289,74,774,1107,598,280,125,90
SZ,000001,2019-06-25 09:34:06,13.5500,62,947420.0000,699,S,13.5400,13.5300,13.5200,13.5100,13.5000,13.5500,13.5600,13.5700,13.5800,13.5900,287,82,774,500,1681,242,21,1096,598,7
SZ,000001,2019-06-25 09:34:09,13.5500,13,451184.0000,333,B,13.5400,13.5300,13.5200,13.5100,13.5000,13.5500,13.5600,13.5700,13.5800,13.5900,349,92,774,500,1686,125,12,930,597,6
SZ,000001,2019-06-25 09:34:12,13.5500,11,280492.0000,207,B,13.5500,13.5400,13.5300,13.5200,13.5100,13.5600,13.5700,13.5800,13.5900,13.6000,510,364,107,774,503,516,929,597,5,117
SZ,000001,2019-06-25 09:34:15,13.5500,11,170756.0000,126,S,13.5500,13.5400,13.5300,13.5200,13.5100,13.5600,13.5700,13.5800,13.5900,13.6000,510,273,107,774,577,491,923,254,5,117
SZ,000001,2019-06-25 09:34:18,13.5500,14,515228.0000,381,S,13.5500,13.5400,13.5300,13.5200,13.5100,13.5600,13.5700,13.5800,13.5900,13.6000,181,273,207,774,579,492,249,254,5,117
SZ,000001,2019-06-25 09:34:21,13.5600,13,798680.0000,589,B,13.5600,13.5500,13.5400,13.5300,13.5200,13.5700,13.5800,13.5900,13.6000,13.6100,344,276,273,213,804,249,254,5,67,81
SZ,000001,2019-06-25 09:34:24,13.5700,15,594340.0000,438,B,13.5700,13.5600,13.5500,13.5400,13.5300,13.5800,13.5900,13.6000,13.6100,13.6200,257,421,310,303,233,4,5,67,81,3038
SZ,000001,2019-06-25 09:34:27,13.5800,13,168300.0000,124,B,13.5800,13.5700,13.5600,13.5500,13.5400,13.6000,13.6100,13.6200,13.6300,13.6400,86,477,344,247,308,67,95,3038,831,3081
SZ,000001,2019-06-25 09:34:30,13.5700,11,271596.0000,200,S,13.5700,13.5600,13.5500,13.5400,13.5300,13.5800,13.6000,13.6100,13.6200,13.6300,287,391,276,318,243,686,67,95,3040,831
SZ,000001,2019-06-25 09:34:33,13.5700,2,20368.0000,15,S,13.5700,13.5600,13.5500,13.5400,13.5300,13.5800,13.6000,13.6100,13.6200,13.6300,329,413,496,318,243,850,67,95,3033,831
SZ,000001,2019-06-25 09:34:36,13.5800,5,283792.0000,209,B,13.5700,13.5600,13.5500,13.5400,13.5300,13.5800,13.5900,13.6000,13.6100,13.6200,321,473,536,393,244,671,10,93,911,3052
SZ,000001,2019-06-25 09:34:39,13.5700,30,1830084.0000,1348,S,13.5600,13.5500,13.5400,13.5300,13.5200,13.5700,13.5900,13.6000,13.6100,13.6200,542,533,404,464,848,460,8,98,911,3052
SZ,000001,2019-06-25 09:34:42,13.5700,17,887484.0000,654,B,13.5600,13.5500,13.5400,13.5300,13.5200,13.5700,13.5800,13.5900,13.6000,13.6100,681,533,404,464,848,89,165,8,98,911
SZ,000001,2019-06-25 09:34:45,13.5800,9,247280.0000,182,B,13.5700,13.5600,13.5500,13.5400,13.5300,13.5800,13.5900,13.6000,13.6100,13.6200,277,909,635,444,464,142,8,95,911,3052
SZ,000001,2019-06-25 09:34:48,13.5800,25,1112532.0000,820,B,13.5800,13.5700,13.5600,13.5500,13.5400,13.5900,13.6000,13.6100,13.6200,13.6300,18,1,568,639,444,8,95,911,3052,825
SZ,000001,2019-06-25 09:34:51,13.5800,16,296052.0000,218,S,13.5800,13.5700,13.5600,13.5500,13.5400,13.6000,13.6100,13.6200,13.6300,13.6400,160,148,373,651,441,90,911,3052,825,3079
SZ,000001,2019-06-25 09:34:54,13.5800,27,531496.0000,391,S,13.5900,13.5800,13.5700,13.5600,13.5500,13.6000,13.6100,13.6200,13.6300,13.6400,5,214,17,391,663,55,803,3052,825,3079
SZ,000001,2019-06-25 09:34:57,13.6000,7,501764.0000,369,B,13.5900,13.5800,13.5700,13.5600,13.5500,13.6000,13.6100,13.6200,13.6300,13.6400,365,70,223,391,675,149,803,3052,825,3049
SZ,000001,2019-06-25 09:35:00,13.6000,3,118312.0000,87,B,13.5900,13.5800,13.5700,13.5600,13.5500,13.6000,13.6100,13.6200,13.6300,13.6400,362,73,223,391,674,274,803,3052,825,3049
SZ,000001,2019-06-25 09:35:03,13.6000,18,2503184.0000,1843,B,13.5900,13.5800,13.5700,13.5600,13.5500,13.6000,13.6100,13.6200,13.6300,13.6400,106,30,293,391,685,1762,803,3052,825,3049
SZ,000001,2019-06-25 09:35:06,13.6000,12,91260.0000,67,B,13.5900,13.5800,13.5700,13.5600,13.5500,13.6000,13.6100,13.6200,13.6300,13.6400,110,30,293,479,691,1704,808,3052,825,3049
SZ,000001,2019-06-25 09:35:09,13.6000,15,232432.0000,171,B,13.5900,13.5800,13.5700,13.5600,13.5500,13.6000,13.6100,13.6200,13.6300,13.6400,198,30,296,479,691,1665,808,3052,825,3049
SZ,000001,2019-06-25 09:35:12,13.6000,5,160368.0000,118,B,13.5900,13.5800,13.5700,13.5600,13.5500,13.6000,13.6100,13.6200,13.6300,13.6400,83,30,336,484,674,1667,808,3052,825,3049
SZ,000001,2019-06-25 09:35:15,13.5800,11,1154124.0000,849,S,13.5700,13.5600,13.5500,13.5400,13.5300,13.5800,13.5900,13.6000,13.6100,13.6200,331,491,679,474,511,87,164,1191,808,3052
SZ,000001,2019-06-25 09:35:18,13.5900,4,124936.0000,92,B,13.5800,13.5700,13.5600,13.5500,13.5400,13.5900,13.6000,13.6100,13.6200,13.6300,92,363,491,708,474,184,1190,839,3050,825
SZ,000001,2019-06-25 09:35:21,13.5900,3,29884.0000,22,B,13.5800,13.5700,13.5600,13.5500,13.5400,13.5900,13.6000,13.6100,13.6200,13.6300,1466,363,591,723,495,230,1203,839,3050,825
SZ,000001,2019-06-25 09:35:24,13.6000,18,535588.0000,394,B,13.5800,13.5700,13.5600,13.5500,13.5400,13.6000,13.6100,13.6200,13.6300,13.6400,1414,376,596,726,495,1067,839,3050,825,3047
SZ,000001,2019-06-25 09:35:27,13.5900,1,1356.0000,1,S,13.5900,13.5800,13.5700,13.5600,13.5500,13.6000,13.6100,13.6200,13.6300,13.6400,231,1590,376,606,727,1069,839,3052,825,3047
SZ,000001,2019-06-25 09:35:30,13.5800,18,425372.0000,313,S,13.5800,13.5700,13.5600,13.5500,13.5400,13.6000,13.6100,13.6200,13.6300,13.6400,1558,392,611,727,515,1041,839,3052,825,3047
SZ,000001,2019-06-25 09:35:33,13.5900,3,12232.0000,9,B,13.5900,13.5800,13.5700,13.5600,13.5500,13.6000,13.6100,13.6200,13.6300,13.6400,8,1560,372,621,717,1040,839,3052,825,3047
