市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SZ,000001,2019-06-11 09:25:03,12.3400,152,7238644.0000,5866,S,12.3400,12.3300,12.3200,12.3100,12.3000,12.3500,12.3600,12.3700,12.3800,12.3900,1557,81,59,40,398,2314,1203,605,1101,440
SZ,000001,2019-06-11 09:30:03,12.3400,94,9505596.0000,7706,S,12.3300,12.3200,12.3100,12.3000,12.2900,12.3400,12.3500,12.3600,12.3700,12.3800,425,393,373,1225,178,2739,5483,1223,1031,1146
SZ,000001,2019-06-11 09:30:06,12.3300,19,215852.0000,175,S,12.3300,12.3200,12.3100,12.3000,12.2900,12.3400,12.3500,12.3600,12.3700,12.3800,333,393,393,1236,178,3205,5483,1223,1048,1156
SZ,000001,2019-06-11 09:30:09,12.3400,6,71568.0000,58,B,12.3300,12.3200,12.3100,12.3000,12.2900,12.3400,12.3500,12.3600,12.3700,12.3800,331,393,393,1246,178,3348,5782,1233,1048,1159
SZ,000001,2019-06-11 09:30:12,12.3400,5,176348.0000,143,B,12.3300,12.3200,12.3100,12.3000,12.2900,12.3400,12.3500,12.3600,12.3700,12.3800,1523,393,393,1246,178,3420,5881,1233,1048,1169
SZ,000001,2019-06-11 09:30:15,12.3300,10,353880.0000,287,S,12.3300,12.3200,12.3100,12.3000,12.2900,12.3400,12.3500,12.3600,12.3700,12.3800,2781,393,393,1346,178,3413,5880,1233,1048,1169
SZ,000001,2019-06-11 09:30:21,12.3400,4,136952.0000,111,B,12.3300,12.3200,12.3100,12.3000,12.2900,12.3400,12.3500,12.3600,12.3700,12.3800,2882,393,393,1346,228,3227,5878,1233,1048,1169
SZ,000001,2019-06-11 09:30:24,12.3400,3,33308.0000,27,B,12.3300,12.3200,12.3100,12.3000,12.2900,12.3400,12.3500,12.3600,12.3700,12.3800,2875,393,393,1346,228,3210,5878,1233,1048,1169
SZ,000001,2019-06-11 09:30:27,12.3300,8,1362320.0000,1104,S,12.3300,12.3200,12.3100,12.3000,12.2900,12.3400,12.3500,12.3600,12.3700,12.3800,1654,393,393,1346,228,2270,5878,1233,1048,1169
SZ,000001,2019-06-11 09:30:30,12.3300,40,2939096.0000,2382,S,12.3300,12.3200,12.3100,12.3000,12.2900,12.3400,12.3500,12.3600,12.3700,12.3800,1074,393,413,1346,228,178,5878,1233,1048,1169
SZ,000001,2019-06-11 09:30:33,12.3400,8,315660.0000,256,B,12.3300,12.3200,12.3100,12.3000,12.2900,12.3400,12.3500,12.3600,12.3700,12.3800,842,393,413,1346,228,180,5878,1233,1048,1169
SZ,000001,2019-06-11 09:30:36,12.3400,11,261608.0000,212,B,12.3400,12.3300,12.3200,12.3100,12.3000,12.3500,12.3600,12.3700,12.3800,12.3900,651,1498,393,413,1351,5878,1233,1048,1169,484
SZ,000001,2019-06-11 09:30:39,12.3300,13,1989480.0000,1613,S,12.3300,12.3200,12.3100,12.3000,12.2900,12.3400,12.3500,12.3600,12.3700,12.3800,539,393,413,1351,228,5,5881,1233,1048,1169
SZ,000001,2019-06-11 09:30:42,12.3400,12,1627318.0000,1319,B,12.3300,12.3200,12.3100,12.3000,12.2900,12.3400,12.3500,12.3600,12.3700,12.3800,215,393,425,1351,228,697,5881,1233,1048,1169
SZ,000001,2019-06-11 09:30:45,12.3300,9,2152818.0000,1746,S,12.3200,12.3100,12.3000,12.2900,12.2800,12.3300,12.3400,12.3500,12.3600,12.3700,394,425,1351,228,543,77,926,5881,1233,1048
SZ,000001,2019-06-11 09:30:48,12.3300,6,87518.0000,71,B,12.3200,12.3100,12.3000,12.2900,12.2800,12.3300,12.3400,12.3500,12.3600,12.3700,372,425,1367,192,543,31,936,5881,1233,1048
SZ,000001,2019-06-11 09:30:51,12.3200,1,1232.0000,1,S,12.3200,12.3100,12.3000,12.2900,12.2800,12.3300,12.3400,12.3500,12.3600,12.3700,371,425,1361,262,543,73,990,5781,1233,1048
SZ,000001,2019-06-11 09:30:54,12.3300,3,67814.0000,55,B,12.3200,12.3100,12.3000,12.2900,12.2800,12.3300,12.3400,12.3500,12.3600,12.3700,374,425,1361,262,553,243,990,5781,1230,1048
SZ,000001,2019-06-11 09:30:57,12.3200,7,178648.0000,145,S,12.3200,12.3100,12.3000,12.2900,12.2800,12.3300,12.3400,12.3500,12.3600,12.3700,531,425,1361,262,553,357,1255,5781,1230,1048
SZ,000001,2019-06-11 09:31:00,12.3300,10,282202.0000,229,B,12.3200,12.3100,12.3000,12.2900,12.2800,12.3300,12.3400,12.3500,12.3600,12.3700,424,425,1361,262,553,291,1268,5761,1230,1048
SZ,000001,2019-06-11 09:31:03,12.3200,9,136774.0000,111,S,12.3200,12.3100,12.3000,12.2900,12.2800,12.3300,12.3400,12.3500,12.3600,12.3700,371,435,1361,262,667,375,1261,5761,1230,1048
SZ,000001,2019-06-11 09:31:06,12.3200,17,634588.0000,515,S,12.3100,12.3000,12.2900,12.2800,12.2700,12.3200,12.3300,12.3400,12.3500,12.3600,435,1381,262,667,785,226,434,1261,5761,1230
SZ,000001,2019-06-11 09:31:09,12.3200,7,119478.0000,97,B,12.3100,12.3000,12.2900,12.2800,12.2700,12.3200,12.3300,12.3400,12.3500,12.3600,410,881,262,667,785,186,556,1327,5770,1230
SZ,000001,2019-06-11 09:31:12,12.3200,12,470752.0000,382,B,12.3100,12.3000,12.2900,12.2800,12.2700,12.3200,12.3300,12.3400,12.3500,12.3600,711,1112,272,667,785,139,427,1327,5770,1230
SZ,000001,2019-06-11 09:31:15,12.3100,6,64052.0000,52,S,12.3100,12.3000,12.2900,12.2800,12.2700,12.3200,12.3300,12.3400,12.3500,12.3600,699,1112,272,668,785,168,316,1327,5770,1230
SZ,000001,2019-06-11 09:31:18,12.3100,3,161322.0000,131,S,12.3100,12.3000,12.2900,12.2800,12.2700,12.3200,12.3300,12.3400,12.3500,12.3600,631,1113,272,668,785,174,316,1317,5769,1230
SZ,000001,2019-06-11 09:31:21,12.3200,8,81298.0000,66,B,12.3100,12.3000,12.2900,12.2800,12.2700,12.3200,12.3300,12.3400,12.3500,12.3600,615,1113,272,668,785,121,316,1317,5769,1230
