市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SZ,000001,2019-06-28 09:34:30,13.6900,13,186322.0000,136,S,13.7000,13.6900,13.6800,13.6700,13.6600,13.7100,13.7200,13.7300,13.7400,13.7500,50,663,633,443,222,786,458,505,500,1721
SZ,000001,2019-06-28 09:34:33,13.6900,4,97252.0000,71,S,13.6900,13.6800,13.6700,13.6600,13.6500,13.7000,13.7100,13.7200,13.7300,13.7400,645,633,448,222,713,56,786,458,505,510
SZ,000001,2019-06-28 09:34:36,13.7000,9,237060.0000,173,B,13.6900,13.6800,13.6700,13.6600,13.6500,13.7000,13.7100,13.7200,13.7300,13.7400,650,633,448,222,713,86,739,458,505,510
SZ,000001,2019-06-28 09:34:39,13.6800,36,1580944.0000,1155,S,13.6900,13.6800,13.6700,13.6600,13.6500,13.7000,13.7100,13.7200,13.7300,13.7400,99,249,448,222,713,5,726,457,505,510
SZ,000001,2019-06-28 09:34:42,13.7000,15,446428.0000,326,B,13.7000,13.6900,13.6800,13.6700,13.6600,13.7100,13.7200,13.7300,13.7400,13.7500,118,16,210,448,222,645,457,505,510,1721
SZ,000001,2019-06-28 09:34:45,13.7000,10,319210.0000,233,S,13.6900,13.6800,13.6700,13.6600,13.6500,13.7000,13.7100,13.7200,13.7300,13.7400,16,206,450,222,763,212,645,457,505,510
SZ,000001,2019-06-28 09:34:48,13.6900,2,31486.0000,23,S,13.6800,13.6700,13.6600,13.6500,13.6400,13.6900,13.7000,13.7100,13.7200,13.7300,211,450,222,763,384,568,368,645,457,505
SZ,000001,2019-06-28 09:34:51,13.6900,3,35580.0000,26,B,13.6800,13.6700,13.6600,13.6500,13.6400,13.6900,13.7000,13.7100,13.7200,13.7300,195,450,222,763,384,527,351,645,457,505
SZ,000001,2019-06-28 09:34:54,13.6800,1,1368.0000,1,S,13.6800,13.6700,13.6600,13.6500,13.6400,13.6900,13.7000,13.7100,13.7200,13.7300,194,450,222,763,384,549,353,645,457,505
SZ,000001,2019-06-28 09:34:57,13.6800,5,50616.0000,37,S,13.6800,13.6700,13.6600,13.6500,13.6400,13.6900,13.7000,13.7100,13.7200,13.7300,157,450,222,763,384,550,353,660,457,535
SZ,000001,2019-06-28 09:35:00,13.6700,21,336438.0000,246,S,13.6700,13.6600,13.6500,13.6400,13.6300,13.6800,13.6900,13.7000,13.7100,13.7200,361,222,763,384,282,46,575,367,660,457
SZ,000001,2019-06-28 09:35:03,13.6900,10,396504.0000,290,B,13.6700,13.6600,13.6500,13.6400,13.6300,13.6800,13.6900,13.7000,13.7100,13.7200,151,222,763,384,282,8,548,380,660,457
SZ,000001,2019-06-28 09:35:06,13.6800,44,979474.0000,717,B,13.6800,13.6500,13.6400,13.6300,13.6200,13.6900,13.7000,13.7100,13.7200,13.7300,3,511,384,282,456,549,365,660,457,535
SZ,000001,2019-06-28 09:35:09,13.6700,7,25976.0000,19,S,13.6500,13.6400,13.6300,13.6200,13.6100,13.6700,13.6800,13.6900,13.7000,13.7100,511,384,282,456,1077,26,294,570,362,660
SZ,000001,2019-06-28 09:35:12,13.6800,16,333760.0000,244,B,13.6800,13.6500,13.6400,13.6300,13.6200,13.6900,13.7000,13.7100,13.7200,13.7300,3,511,384,282,456,567,337,660,457,385
SZ,000001,2019-06-28 09:35:15,13.6600,7,54662.0000,40,S,13.6600,13.6500,13.6400,13.6300,13.6200,13.6800,13.6900,13.7000,13.7100,13.7200,42,511,384,282,456,600,567,347,115,450
SZ,000001,2019-06-28 09:35:18,13.6600,4,40982.0000,30,S,13.6600,13.6500,13.6400,13.6300,13.6200,13.6700,13.6800,13.6900,13.7000,13.7100,40,516,384,282,456,4,783,566,348,115
SZ,000001,2019-06-28 09:35:21,13.6600,17,381228.0000,279,S,13.6600,13.6500,13.6400,13.6300,13.6200,13.6800,13.6900,13.7000,13.7100,13.7200,83,511,384,282,456,951,565,368,115,451
SZ,000001,2019-06-28 09:35:24,13.6600,4,146164.0000,107,S,13.6700,13.6600,13.6500,13.6400,13.6300,13.6800,13.6900,13.7000,13.7100,13.7200,1,341,521,384,282,1497,565,368,115,451
SZ,000001,2019-06-28 09:35:27,13.6600,6,187292.0000,137,S,13.6600,13.6500,13.6400,13.6300,13.6200,13.6700,13.6800,13.6900,13.7000,13.7100,290,549,384,282,466,83,1437,89,368,115
SZ,000001,2019-06-28 09:35:30,13.6700,5,54684.0000,40,B,13.6700,13.6600,13.6500,13.6400,13.6300,13.6800,13.6900,13.7000,13.7100,13.7200,352,294,559,394,282,1434,89,368,115,524
SZ,000001,2019-06-28 09:35:33,13.6600,22,1288012.0000,942,S,13.6600,13.6500,13.6400,13.6300,13.6200,13.6700,13.6800,13.6900,13.7000,13.7100,208,569,394,282,466,186,1024,89,368,115
SZ,000001,2019-06-28 09:35:36,13.6700,15,221440.0000,162,B,13.6600,13.6500,13.6400,13.6300,13.6200,13.6700,13.6800,13.6900,13.7000,13.7100,195,569,394,282,466,69,1024,124,368,115
SZ,000001,2019-06-28 09:35:39,13.6700,14,159938.0000,117,B,13.6700,13.6600,13.6500,13.6400,13.6300,13.6800,13.6900,13.7000,13.7100,13.7200,15,231,569,394,282,1027,124,378,115,524
SZ,000001,2019-06-28 09:35:42,13.6700,28,468754.0000,343,S,13.6600,13.6500,13.6400,13.6300,13.6200,13.6700,13.6800,13.6900,13.7000,13.7100,5,572,394,282,466,108,915,123,416,115
SZ,000001,2019-06-28 09:35:45,13.6700,8,58776.0000,43,B,13.6500,13.6400,13.6300,13.6200,13.6100,13.6600,13.6700,13.6800,13.6900,13.7000,642,394,282,466,1081,1,556,914,123,416
SZ,000001,2019-06-28 09:35:48,13.6600,21,50538.0000,37,B,13.6500,13.6400,13.6300,13.6200,13.6100,13.6600,13.6700,13.6800,13.6900,13.7000,641,394,282,466,1081,59,888,910,123,415
SZ,000001,2019-06-28 09:35:51,13.6600,11,113372.0000,83,B,13.6600,13.6500,13.6400,13.6300,13.6200,13.6700,13.6800,13.6900,13.7000,13.7100,51,645,394,282,466,888,910,123,405,110
SZ,000001,2019-06-28 09:35:54,13.6600,13,498890.0000,365,S,13.6500,13.6400,13.6300,13.6200,13.6100,13.6600,13.6700,13.6800,13.6900,13.7000,657,394,282,466,1091,191,587,910,123,404
SZ,000001,2019-06-28 09:35:57,13.6600,64,1787112.0000,1309,B,13.6600,13.6400,13.6300,13.6200,13.6100,13.6700,13.6800,13.6900,13.7000,13.7100,124,231,282,468,1101,588,915,123,404,410
SZ,000001,2019-06-28 09:36:00,13.6500,16,321124.0000,235,S,13.6500,13.6400,13.6300,13.6200,13.6100,13.6600,13.6700,13.6800,13.6900,13.7000,42,231,332,468,1101,26,216,915,128,404
SZ,000001,2019-06-28 09:36:03,13.6500,4,10924.0000,8,S,13.6500,13.6400,13.6300,13.6200,13.6100,13.6600,13.6700,13.6800,13.6900,13.7000,50,281,332,468,1101,91,276,915,128,416
SZ,000001,2019-06-28 09:36:06,13.6700,17,255464.0000,187,B,13.6600,13.6500,13.6400,13.6300,13.6200,13.6700,13.6800,13.6900,13.7000,13.7100,115,280,281,332,978,254,915,128,416,393
SZ,000001,2019-06-28 09:36:09,13.6700,9,103820.0000,76,B,13.6600,13.6500,13.6400,13.6300,13.6200,13.6700,13.6800,13.6900,13.7000,13.7100,63,280,281,332,983,253,1015,128,416,393
SZ,000001,2019-06-28 09:36:12,13.6500,26,712612.0000,522,S,13.6400,13.6300,13.6200,13.6100,13.6000,13.6500,13.6700,13.6800,13.6900,13.7000,286,332,983,1109,1046,55,247,1015,148,416
SZ,000001,2019-06-28 09:36:15,13.6500,10,344232.0000,252,B,13.6500,13.6400,13.6300,13.6200,13.6100,13.6700,13.6800,13.6900,13.7000,13.7100,44,297,352,1002,1109,174,1012,148,466,393
SZ,000001,2019-06-28 09:36:18,13.6600,11,198020.0000,145,B,13.6600,13.6500,13.6400,13.6300,13.6200,13.6700,13.6800,13.6900,13.7000,13.7100,3,201,293,352,1052,183,982,148,475,393
