市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SZ,000001,2019-06-27 09:25:03,13.5000,222,4209300.0000,3118,B,13.4700,13.4600,13.4500,13.4400,13.4300,13.5000,13.5100,13.5200,13.5300,13.5400,15,1616,339,957,10,398,89,169,67,37
SZ,000001,2019-06-27 09:30:03,13.4900,70,5037677.0000,3736,S,13.4800,13.4700,13.4600,13.4500,13.4400,13.4900,13.5000,13.5100,13.5200,13.5300,319,77,219,400,265,958,1279,1168,173,168
SZ,000001,2019-06-27 09:30:06,13.4900,88,3237077.0000,2400,B,13.4800,13.4700,13.4600,13.4500,13.4400,13.4900,13.5000,13.5100,13.5200,13.5300,360,231,64,405,265,31,863,1393,197,176
SZ,000001,2019-06-27 09:30:09,13.4900,28,468161.0000,347,B,13.4800,13.4700,13.4600,13.4500,13.4400,13.4900,13.5000,13.5100,13.5200,13.5300,1012,249,69,408,5,9,735,1393,211,176
SZ,000001,2019-06-27 09:30:12,13.4900,21,581642.0000,431,B,13.4900,13.4800,13.4700,13.4600,13.4500,13.5000,13.5100,13.5200,13.5300,13.5400,593,2069,249,69,428,504,1393,211,176,477
SZ,000001,2019-06-27 09:30:15,13.5000,14,570905.0000,423,B,13.4900,13.4800,13.4700,13.4600,13.4500,13.5000,13.5100,13.5200,13.5300,13.5400,2056,1827,249,69,428,226,1393,211,176,477
SZ,000001,2019-06-27 09:30:18,13.5000,38,361779.0000,268,B,13.5000,13.4900,13.4800,13.4700,13.4600,13.5100,13.5200,13.5300,13.5400,13.5500,45,3131,1075,249,69,1393,211,176,477,630
SZ,000001,2019-06-27 09:30:21,13.5000,18,243084.0000,180,S,13.5000,13.4900,13.4800,13.4700,13.4600,13.5100,13.5200,13.5300,13.5400,13.5500,16,3196,83,299,69,1309,211,186,477,630
SZ,000001,2019-06-27 09:30:24,13.5100,11,630885.0000,467,B,13.5000,13.4900,13.4800,13.4700,13.4600,13.5100,13.5200,13.5300,13.5400,13.5500,69,3192,83,304,69,874,211,186,477,630
SZ,000001,2019-06-27 09:30:27,13.5100,17,875388.0000,648,B,13.5000,13.4900,13.4800,13.4700,13.4600,13.5100,13.5200,13.5300,13.5400,13.5500,117,2592,83,304,69,356,221,186,477,620
SZ,000001,2019-06-27 09:30:30,13.5100,7,89114.0000,66,B,13.5000,13.4900,13.4800,13.4700,13.4600,13.5100,13.5200,13.5300,13.5400,13.5500,324,513,98,304,69,348,224,186,481,624
SZ,000001,2019-06-27 09:30:33,13.5100,10,133699.0000,99,B,13.5000,13.4900,13.4800,13.4700,13.4600,13.5100,13.5200,13.5300,13.5400,13.5500,382,506,98,259,69,438,224,186,481,624
SZ,000001,2019-06-27 09:30:36,13.5000,9,487697.0000,361,S,13.5000,13.4900,13.4800,13.4700,13.4600,13.5100,13.5200,13.5300,13.5400,13.5500,369,508,103,256,70,94,221,180,481,629
SZ,000001,2019-06-27 09:30:39,13.5100,9,270196.0000,200,B,13.5100,13.5000,13.4900,13.4800,13.4700,13.5200,13.5300,13.5400,13.5500,13.5600,74,1864,508,103,261,221,180,431,639,377
SZ,000001,2019-06-27 09:30:42,13.5100,8,89228.0000,66,S,13.5100,13.5000,13.4900,13.4800,13.4700,13.5200,13.5300,13.5400,13.5500,13.5600,171,1840,498,103,261,158,182,431,642,377
SZ,000001,2019-06-27 09:30:45,13.5100,21,274412.0000,203,S,13.5100,13.5000,13.4900,13.4800,13.4700,13.5200,13.5300,13.5400,13.5500,13.5600,206,1840,519,106,261,1,182,431,642,377
SZ,000001,2019-06-27 09:30:48,13.5200,33,323346.0000,239,B,13.5200,13.5100,13.5000,13.4900,13.4800,13.5400,13.5500,13.5600,13.5700,13.5800,8,446,1815,519,106,411,642,377,298,735
SZ,000001,2019-06-27 09:30:51,13.5300,7,60862.0000,45,B,13.5300,13.5200,13.5100,13.5000,13.4900,13.5400,13.5500,13.5600,13.5700,13.5800,1,207,378,1815,517,453,642,377,298,735
SZ,000001,2019-06-27 09:30:54,13.5400,43,1090446.0000,806,B,13.5100,13.5000,13.4900,13.4800,13.4700,13.5400,13.5500,13.5600,13.5700,13.5800,267,1873,517,56,200,43,642,377,298,735
SZ,000001,2019-06-27 09:30:57,13.5400,24,261176.0000,193,B,13.5100,13.5000,13.4900,13.4800,13.4700,13.5300,13.5400,13.5500,13.5600,13.5700,189,1873,517,56,200,5,353,561,377,326
SZ,000001,2019-06-27 09:31:00,13.5300,4,27058.0000,20,B,13.5200,13.5100,13.5000,13.4900,13.4800,13.5300,13.5400,13.5500,13.5600,13.5700,2,211,1873,517,56,51,405,561,377,331
SZ,000001,2019-06-27 09:31:03,13.5000,30,3179692.0000,2355,S,13.4900,13.4800,13.4700,13.4600,13.4500,13.5000,13.5100,13.5200,13.5300,13.5400,111,56,200,65,438,404,13,6,80,598
SZ,000001,2019-06-27 09:31:06,13.4800,39,1342800.0000,994,S,13.4800,13.4700,13.4600,13.4500,13.4400,13.4900,13.5300,13.5400,13.5500,13.5600,42,200,73,438,19,25,175,603,569,337
SZ,000001,2019-06-27 09:31:09,13.5000,16,837624.0000,619,B,13.4800,13.4700,13.4600,13.4500,13.4400,13.5000,13.5200,13.5400,13.5500,13.5600,220,200,73,437,19,63,2,331,619,337
SZ,000001,2019-06-27 09:31:12,13.5000,6,276736.0000,205,B,13.5000,13.4900,13.4800,13.4700,13.4600,13.5100,13.5200,13.5300,13.5400,13.5500,293,198,294,200,73,10,482,15,436,619
SZ,000001,2019-06-27 09:31:15,13.5000,14,428312.0000,317,S,13.5000,13.4900,13.4800,13.4700,13.4600,13.5200,13.5300,13.5400,13.5500,13.5600,274,198,294,190,74,313,53,416,624,337
SZ,000001,2019-06-27 09:31:18,13.5000,8,245700.0000,182,S,13.5000,13.4900,13.4800,13.4700,13.4600,13.5100,13.5200,13.5300,13.5400,13.5500,370,198,236,188,74,82,404,133,432,645
SZ,000001,2019-06-27 09:31:21,13.5000,13,272720.0000,202,S,13.5000,13.4900,13.4800,13.4700,13.4600,13.5100,13.5200,13.5300,13.5400,13.5500,390,198,182,188,74,169,443,326,427,700
SZ,000001,2019-06-27 09:31:24,13.5000,41,722300.0000,535,S,13.4900,13.4800,13.4700,13.4600,13.4500,13.5000,13.5100,13.5200,13.5300,13.5400,235,182,188,74,437,112,161,447,254,427
SZ,000001,2019-06-27 09:31:27,13.5000,18,527800.0000,391,B,13.4900,13.4800,13.4700,13.4600,13.4500,13.5000,13.5100,13.5200,13.5300,13.5400,185,154,188,74,437,26,395,458,139,427
SZ,000001,2019-06-27 09:31:30,13.5000,5,44542.0000,33,B,13.4900,13.4800,13.4700,13.4600,13.4500,13.5000,13.5100,13.5200,13.5300,13.5400,461,159,188,74,437,476,415,508,244,427
SZ,000001,2019-06-27 09:31:33,13.5000,14,630402.0000,467,B,13.4900,13.4800,13.4700,13.4600,13.4500,13.5000,13.5100,13.5200,13.5300,13.5400,418,149,188,74,437,429,504,458,244,427
SZ,000001,2019-06-27 09:31:36,13.5100,14,881342.0000,653,B,13.5000,13.4900,13.4800,13.4700,13.4600,13.5100,13.5200,13.5300,13.5400,13.5500,35,202,149,188,84,497,463,244,437,763
SZ,000001,2019-06-27 09:31:39,13.5000,21,559974.0000,415,S,13.5000,13.4800,13.4700,13.4600,13.4500,13.5100,13.5200,13.5300,13.5400,13.5500,121,120,188,84,437,597,463,244,519,780
SZ,000001,2019-06-27 09:31:42,13.5000,12,193058.0000,143,S,13.4800,13.4700,13.4600,13.4500,13.4400,13.4900,13.5000,13.5100,13.5200,13.5300,120,188,84,441,39,500,56,589,463,244
SZ,000001,2019-06-27 09:31:45,13.4900,6,298094.0000,221,B,13.4800,13.4700,13.4600,13.4500,13.4400,13.4900,13.5000,13.5100,13.5200,13.5300,85,188,84,441,39,442,461,494,418,209
SZ,000001,2019-06-27 09:31:48,13.4800,13,248116.0000,184,S,13.4800,13.4700,13.4600,13.4500,13.4400,13.4900,13.5000,13.5100,13.5200,13.5300,101,190,84,441,39,363,461,503,418,209
SZ,000001,2019-06-27 09:31:51,13.4800,3,76886.0000,57,S,13.4800,13.4700,13.4600,13.4500,13.4400,13.4900,13.5000,13.5100,13.5200,13.5300,460,190,239,441,39,313,681,523,418,209
SZ,000001,2019-06-27 09:31:54,13.4900,19,226574.0000,168,B,13.4800,13.4700,13.4600,13.4500,13.4400,13.4900,13.5000,13.5100,13.5200,13.5300,491,190,239,441,39,238,784,517,438,214
SZ,000001,2019-06-27 09:31:57,13.4900,14,338560.0000,251,B,13.4800,13.4700,13.4600,13.4500,13.4400,13.4900,13.5000,13.5100,13.5200,13.5300,505,190,239,441,39,37,442,517,438,214
SZ,000001,2019-06-27 09:32:00,13.4900,25,385880.0000,286,B,13.4900,13.4800,13.4700,13.4600,13.4500,13.5000,13.5100,13.5200,13.5300,13.5400,31,442,190,239,441,423,532,463,234,520
SZ,000001,2019-06-27 09:32:03,13.4800,22,888426.0000,659,S,13.4700,13.4600,13.4500,13.4400,13.4300,13.4800,13.4900,13.5000,13.5100,13.5200,189,239,441,39,80,373,28,436,532,463
SZ,000001,2019-06-27 09:32:06,13.4800,27,1453958.0000,1078,B,13.4900,13.4800,13.4700,13.4600,13.4500,13.5000,13.5100,13.5200,13.5300,13.5400,40,68,189,253,286,433,532,463,234,520
SZ,000001,2019-06-27 09:32:09,13.4900,10,182148.0000,135,S,13.4900,13.4800,13.4700,13.4600,13.4500,13.5000,13.5100,13.5200,13.5300,13.5400,241,288,189,263,286,545,542,463,234,520
SZ,000001,2019-06-27 09:32:12,13.5000,14,298116.0000,221,B,13.4900,13.4800,13.4700,13.4600,13.4500,13.5000,13.5100,13.5200,13.5300,13.5400,71,268,194,263,286,591,542,463,234,530
SZ,000001,2019-06-27 09:32:15,13.4900,42,2063316.0000,1531,S,13.4800,13.4500,13.4400,13.4300,13.4200,13.4900,13.5000,13.5100,13.5200,13.5300,440,274,69,110,170,139,502,571,463,234
SZ,000001,2019-06-27 09:32:18,13.4900,9,325068.0000,241,B,13.4800,13.4600,13.4500,13.4400,13.4300,13.4900,13.5000,13.5100,13.5200,13.5300,60,11,274,69,110,147,417,542,437,234
SZ,000001,2019-06-27 09:32:21,13.4800,46,599084.0000,444,S,13.4800,13.4600,13.4500,13.4400,13.4300,13.4900,13.5000,13.5100,13.5200,13.5300,123,201,274,69,110,5,282,542,437,234
SZ,000001,2019-06-27 09:32:24,13.5000,12,168712.0000,125,B,13.4800,13.4600,13.4500,13.4400,13.4300,13.5000,13.5100,13.5200,13.5300,13.5400,116,265,274,69,110,336,537,437,239,530
SZ,000001,2019-06-27 09:32:27,13.4800,4,79544.0000,59,S,13.4800,13.4600,13.4500,13.4400,13.4300,13.4900,13.5000,13.5100,13.5200,13.5300,150,265,291,69,110,20,453,737,487,249
SZ,000001,2019-06-27 09:32:30,13.4900,5,33728.0000,25,B,13.4800,13.4600,13.4500,13.4400,13.4300,13.4900,13.5000,13.5100,13.5200,13.5300,295,265,291,69,110,32,463,737,487,249
SZ,000001,2019-06-27 09:32:33,13.4900,25,244280.0000,181,B,13.4900,13.4800,13.4600,13.4500,13.4400,13.5000,13.5100,13.5200,13.5300,13.5400,29,416,265,291,69,348,757,487,249,533
SZ,000001,2019-06-27 09:32:36,13.5000,18,604800.0000,448,B,13.4900,13.4800,13.4600,13.4500,13.4400,13.5000,13.5100,13.5200,13.5300,13.5400,47,422,265,291,69,21,757,492,250,527
SZ,000001,2019-06-27 09:32:39,13.5000,6,115560.0000,86,B,13.5000,13.4900,13.4800,13.4600,13.4500,13.5100,13.5200,13.5300,13.5400,13.5500,1097,175,154,265,321,757,492,260,527,1178
SZ,000001,2019-06-27 09:32:42,13.5000,12,499848.0000,370,S,13.5000,13.4900,13.4800,13.4600,13.4500,13.5100,13.5200,13.5300,13.5400,13.5500,1118,320,49,269,321,407,556,260,528,1178
SZ,000001,2019-06-27 09:32:45,13.5100,20,590388.0000,437,B,13.5100,13.5000,13.4900,13.4800,13.4700,13.5200,13.5300,13.5400,13.5500,13.5600,44,1360,351,52,10,556,260,534,1178,275
SZ,000001,2019-06-27 09:32:48,13.5200,23,428484.0000,317,B,13.5100,13.5000,13.4900,13.4800,13.4700,13.5200,13.5300,13.5400,13.5500,13.5600,982,1146,302,51,10,346,265,534,1178,275
SZ,000001,2019-06-27 09:32:51,13.5300,44,791116.0000,585,B,13.5200,13.5100,13.5000,13.4900,13.4800,13.5300,13.5400,13.5500,13.5600,13.5700,242,1071,1164,182,51,71,534,1191,275,335
SZ,000001,2019-06-27 09:32:54,13.5300,15,220560.0000,163,B,13.5300,13.5200,13.5100,13.5000,13.4900,13.5400,13.5500,13.5600,13.5700,13.5800,171,489,1054,1055,182,513,1191,270,335,972
SZ,000001,2019-06-27 09:32:57,13.5400,31,712204.0000,526,B,13.5300,13.5200,13.5100,13.5000,13.4900,13.5400,13.5500,13.5600,13.5700,13.5800,436,197,1291,1045,182,94,1191,271,335,1176
SZ,000001,2019-06-27 09:33:00,13.5400,26,1179780.0000,872,B,13.5300,13.5200,13.5100,13.5000,13.4900,13.5400,13.5500,13.5600,13.5700,13.5800,99,101,774,1076,132,73,1191,271,335,1176
SZ,000001,2019-06-27 09:33:03,13.5500,21,218012.0000,161,B,13.5400,13.5300,13.5200,13.5100,13.5000,13.5500,13.5600,13.5700,13.5800,13.5900,36,587,117,774,1077,1139,271,325,1176,1267
SZ,000001,2019-06-27 09:33:06,13.5400,43,491800.0000,363,S,13.5400,13.5300,13.5200,13.5100,13.5000,13.5500,13.5600,13.5700,13.5800,13.5900,5,608,117,774,1059,869,271,375,1176,1267
SZ,000001,2019-06-27 09:33:09,13.5500,31,346832.0000,256,B,13.5400,13.5300,13.5200,13.5100,13.5000,13.5500,13.5600,13.5700,13.5800,13.5900,7,886,7,774,1038,602,271,355,1176,1267
SZ,000001,2019-06-27 09:33:12,13.5400,34,372608.0000,275,S,13.5400,13.5300,13.5200,13.5100,13.5000,13.5500,13.5600,13.5700,13.5800,13.5900,63,711,7,724,1038,466,281,355,1180,1267
SZ,000001,2019-06-27 09:33:15,13.5600,85,1229100.0000,907,B,13.5600,13.5500,13.5400,13.5300,13.5200,13.5700,13.5800,13.5900,13.6000,13.6100,56,461,41,711,38,363,1190,1267,1897,252
SZ,000001,2019-06-27 09:33:18,13.5500,15,826720.0000,610,S,13.5500,13.5400,13.5300,13.5200,13.5100,13.5700,13.5800,13.5900,13.6000,13.6100,21,41,711,38,724,344,1190,1267,1942,252
SZ,000001,2019-06-27 09:33:21,13.5500,30,554812.0000,409,S,13.5500,13.5400,13.5300,13.5200,13.5100,13.5600,13.5700,13.5800,13.5900,13.6000,204,49,711,38,724,26,27,1190,1267,1943
SZ,000001,2019-06-27 09:33:24,13.5800,30,367556.0000,271,B,13.5600,13.5500,13.5400,13.5300,13.5200,13.5700,13.5800,13.5900,13.6000,13.6100,50,347,117,711,58,20,1129,1267,1933,252
SZ,000001,2019-06-27 09:33:27,13.5500,10,210080.0000,155,S,13.5500,13.5400,13.5300,13.5200,13.5100,13.5600,13.5700,13.5800,13.5900,13.6000,379,85,713,27,724,82,303,1129,1269,1928
SZ,000001,2019-06-27 09:33:30,13.5600,26,821412.0000,606,B,13.5500,13.5400,13.5300,13.5200,13.5100,13.5600,13.5700,13.5800,13.5900,13.6000,98,85,713,27,724,117,343,1134,1269,3917
SZ,000001,2019-06-27 09:33:33,13.5600,6,70496.0000,52,B,13.5500,13.5400,13.5300,13.5200,13.5100,13.5600,13.5700,13.5800,13.5900,13.6000,542,85,713,27,724,324,200,1140,1262,3903
SZ,000001,2019-06-27 09:33:36,13.5600,9,153164.0000,113,B,13.5500,13.5400,13.5300,13.5200,13.5100,13.5600,13.5700,13.5800,13.5900,13.6000,510,85,713,27,724,332,300,1140,1262,3883
SZ,000001,2019-06-27 09:33:39,13.5600,7,146448.0000,108,B,13.5500,13.5400,13.5300,13.5200,13.5100,13.5600,13.5700,13.5800,13.5900,13.6000,595,85,713,27,724,372,400,1186,1275,3908
SZ,000001,2019-06-27 09:33:42,13.5500,11,235836.0000,174,S,13.5500,13.5400,13.5300,13.5200,13.5100,13.5600,13.5700,13.5800,13.5900,13.6000,533,85,713,27,724,313,2452,1204,1275,3964
SZ,000001,2019-06-27 09:33:45,13.5600,20,540920.0000,399,B,13.5500,13.5400,13.5300,13.5200,13.5100,13.5600,13.5700,13.5800,13.5900,13.6000,414,85,713,27,1234,156,2471,1233,1279,3986
SZ,000001,2019-06-27 09:33:48,13.5500,27,1128812.0000,832,S,13.5500,13.5400,13.5300,13.5200,13.5100,13.5600,13.5700,13.5800,13.5900,13.6000,403,85,714,27,1234,44,1813,1233,1279,4019
SZ,000001,2019-06-27 09:33:51,13.5700,15,307780.0000,227,B,13.5500,13.5400,13.5300,13.5200,13.5100,13.5600,13.5700,13.5800,13.5900,13.6000,511,52,714,27,1234,65,1781,1233,1298,4088
SZ,000001,2019-06-27 09:33:54,13.5500,24,822544.0000,607,S,13.5400,13.5300,13.5200,13.5100,13.5000,13.5500,13.5600,13.5700,13.5800,13.5900,55,714,27,1234,1037,299,155,1781,1233,1298
SZ,000001,2019-06-27 09:33:57,13.5500,33,388888.0000,287,B,13.5400,13.5300,13.5200,13.5100,13.5000,13.5500,13.5600,13.5700,13.5800,13.5900,68,714,27,1234,57,229,129,1783,1282,1423
SZ,000001,2019-06-27 09:34:00,13.5400,3,24372.0000,18,S,13.5400,13.5300,13.5200,13.5100,13.5000,13.5500,13.5600,13.5700,13.5800,13.5900,120,714,27,1234,57,330,1348,1783,1282,1424
SZ,000001,2019-06-27 09:34:03,13.5600,20,598976.0000,442,B,13.5500,13.5400,13.5300,13.5200,13.5100,13.5600,13.5700,13.5800,13.5900,13.6000,687,236,714,27,1234,1295,1805,1294,1432,4163
SZ,000001,2019-06-27 09:34:06,13.5500,18,542064.0000,400,S,13.5500,13.5400,13.5300,13.5200,13.5100,13.5600,13.5700,13.5800,13.5900,13.6000,628,225,714,7,1234,1367,1806,1294,1432,4163
SZ,000001,2019-06-27 09:34:09,13.5500,22,540824.0000,399,S,13.5500,13.5400,13.5300,13.5200,13.5100,13.5600,13.5700,13.5800,13.5900,13.6000,545,86,719,8,1234,1326,1806,1294,1443,4181
SZ,000001,2019-06-27 09:34:12,13.5500,33,1274008.0000,940,S,13.5400,13.5300,13.5200,13.5100,13.5000,13.5500,13.5600,13.5700,13.5800,13.5900,58,719,8,1234,122,249,995,1818,1294,1469
SZ,000001,2019-06-27 09:34:15,13.5500,24,345368.0000,255,B,13.5300,13.5200,13.5100,13.5000,13.4900,13.5500,13.5600,13.5700,13.5800,13.5900,707,68,1234,132,69,1288,919,1818,1296,1472
SZ,000001,2019-06-27 09:34:21,13.5400,4,18956.0000,14,S,13.5300,13.5200,13.5100,13.5000,13.4900,13.5400,13.5500,13.5600,13.5700,13.5800,827,68,2734,132,62,1,1420,858,1818,1319
SZ,000001,2019-06-27 09:34:24,13.5500,18,1035076.0000,764,B,13.5300,13.5200,13.5100,13.5000,13.4900,13.5500,13.5600,13.5700,13.5800,13.5900,761,68,2734,132,62,731,937,1818,1299,1401
SZ,000001,2019-06-27 09:34:27,13.5700,32,2958756.0000,2182,B,13.5400,13.5300,13.5200,13.5100,13.5000,13.5500,13.5600,13.5700,13.5800,13.5900,173,761,97,2734,127,182,18,1208,1309,1421
SZ,000001,2019-06-27 09:34:30,13.5600,26,1890296.0000,1396,B,13.5400,13.5300,13.5200,13.5100,13.5000,13.5600,13.5700,13.5800,13.5900,13.6000,43,361,97,2734,127,51,1209,1320,1421,5002
SZ,000001,2019-06-27 09:34:33,13.5600,16,519912.0000,384,B,13.5500,13.5400,13.5300,13.5200,13.5100,13.5600,13.5700,13.5800,13.5900,13.6000,21,43,209,97,2734,270,1303,1320,1421,5022
SZ,000001,2019-06-27 09:34:36,13.5500,2,42004.0000,31,S,13.5400,13.5300,13.5200,13.5100,13.5000,13.5500,13.5600,13.5700,13.5800,13.5900,43,209,97,2734,147,1003,314,1222,1313,1433
SZ,000001,2019-06-27 09:34:39,13.5500,5,51488.0000,38,B,13.5400,13.5300,13.5200,13.5100,13.5000,13.5500,13.5600,13.5700,13.5800,13.5900,126,209,97,2734,147,1027,347,1307,1323,1433
SZ,000001,2019-06-27 09:34:42,13.5400,7,571772.0000,422,S,13.5400,13.5300,13.5200,13.5100,13.5000,13.5500,13.5600,13.5700,13.5800,13.5900,216,209,97,3114,147,771,293,1322,1320,1451
SZ,000001,2019-06-27 09:34:45,13.5500,7,59592.0000,44,B,13.5400,13.5300,13.5200,13.5100,13.5000,13.5500,13.5600,13.5700,13.5800,13.5900,201,209,97,3114,147,769,293,1344,1320,1561
SZ,000001,2019-06-27 09:34:48,13.5400,8,373704.0000,276,S,13.5300,13.5200,13.5100,13.5000,13.4900,13.5400,13.5500,13.5600,13.5700,13.5800,204,97,3114,147,61,747,832,399,1350,1338
