市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SZ,000001,2019-06-14 09:25:03,12.5900,80,3157068.0000,2508,S,12.5900,12.5800,12.5700,12.5600,12.5500,12.6000,12.6100,12.6200,12.6300,12.6400,38,214,132,16,673,46,28,320,457,133
SZ,000001,2019-06-14 09:30:03,12.6100,51,572195.0000,454,B,12.5800,12.5700,12.5600,12.5500,12.5400,12.5900,12.6000,12.6100,12.6200,12.6300,48,1142,332,840,93,45,18,1623,370,457
SZ,000001,2019-06-14 09:30:06,12.5900,16,101976.0000,81,B,12.5900,12.5800,12.5700,12.5600,12.5500,12.6000,12.6100,12.6200,12.6300,12.6400,581,166,1142,406,1110,35,1626,387,457,160
SZ,000001,2019-06-14 09:30:09,12.5900,12,747846.0000,594,S,12.5800,12.5700,12.5600,12.5500,12.5400,12.5900,12.6000,12.6100,12.6200,12.6300,166,1142,421,1129,123,329,36,1626,387,457
SZ,000001,2019-06-14 09:30:12,12.5900,6,56615.0000,45,B,12.5800,12.5700,12.5600,12.5500,12.5400,12.5900,12.6000,12.6100,12.6200,12.6300,605,1142,422,1129,123,36,37,1626,387,457
SZ,000001,2019-06-14 09:30:15,12.5900,3,8807.0000,7,B,12.5800,12.5700,12.5600,12.5500,12.5400,12.5900,12.6000,12.6100,12.6200,12.6300,601,1142,422,1129,123,45,51,1626,387,457
SZ,000001,2019-06-14 09:30:18,12.5800,6,31473.0000,25,S,12.5800,12.5700,12.5600,12.5500,12.5400,12.5900,12.6000,12.6100,12.6200,12.6300,599,1142,422,1129,123,25,50,1621,387,457
SZ,000001,2019-06-14 09:30:21,12.5900,5,45299.0000,36,B,12.5800,12.5700,12.5600,12.5500,12.5400,12.5900,12.6000,12.6100,12.6200,12.6300,492,1142,422,1129,123,32,50,1621,387,457
SZ,000001,2019-06-14 09:30:24,12.5800,20,168710.0000,134,S,12.5900,12.5800,12.5700,12.5600,12.5500,12.6000,12.6100,12.6200,12.6300,12.6400,8,829,1142,422,1129,15,1619,387,466,160
SZ,000001,2019-06-14 09:30:27,12.5900,5,27698.0000,22,S,12.5900,12.5800,12.5700,12.5600,12.5500,12.6000,12.6100,12.6200,12.6300,12.6400,199,829,1142,442,1129,15,1619,387,466,160
SZ,000001,2019-06-14 09:30:30,12.5900,6,188850.0000,150,S,12.5900,12.5800,12.5700,12.5600,12.5500,12.6000,12.6100,12.6200,12.6300,12.6400,89,814,1142,442,1129,41,1609,387,466,160
SZ,000001,2019-06-14 09:30:33,12.6000,3,32735.0000,26,B,12.5900,12.5800,12.5700,12.5600,12.5500,12.6000,12.6100,12.6200,12.6300,12.6400,78,715,1142,442,1129,40,1609,387,466,160
SZ,000001,2019-06-14 09:30:39,12.5900,5,51659.0000,41,S,12.5900,12.5800,12.5700,12.5600,12.5500,12.6000,12.6100,12.6200,12.6300,12.6400,278,725,1142,442,1129,21,1609,387,466,160
SZ,000001,2019-06-14 09:30:42,12.6000,3,26460.0000,21,B,12.6000,12.5900,12.5800,12.5700,12.5600,12.6100,12.6200,12.6300,12.6400,12.6500,25,290,735,1142,442,1612,387,466,160,1552
SZ,000001,2019-06-14 09:30:45,12.6000,1,25200.0000,20,S,12.6000,12.5900,12.5800,12.5700,12.5600,12.6100,12.6200,12.6300,12.6400,12.6500,6,290,735,1142,448,1614,387,466,160,1552
SZ,000001,2019-06-14 09:30:48,12.6100,3,13871.0000,11,B,12.6000,12.5900,12.5800,12.5700,12.5600,12.6100,12.6200,12.6300,12.6400,12.6500,280,284,456,1142,448,1635,337,466,160,1552
SZ,000001,2019-06-14 09:30:51,12.6000,6,859981.0000,682,S,12.6000,12.5900,12.5800,12.5700,12.5600,12.6100,12.6200,12.6300,12.6400,12.6500,332,399,456,1142,308,974,337,466,160,1552
SZ,000001,2019-06-14 09:30:54,12.6000,6,60484.0000,48,S,12.6000,12.5900,12.5800,12.5700,12.5600,12.6100,12.6200,12.6300,12.6400,12.6500,308,387,466,1142,308,969,337,466,160,1552
SZ,000001,2019-06-14 09:30:57,12.6000,8,195325.0000,155,S,12.6000,12.5900,12.5800,12.5700,12.5600,12.6100,12.6200,12.6300,12.6400,12.6500,399,387,456,1142,308,954,337,466,160,1552
SZ,000001,2019-06-14 09:31:00,12.6000,5,94537.0000,75,S,12.6000,12.5900,12.5800,12.5700,12.5600,12.6100,12.6200,12.6300,12.6400,12.6500,371,387,456,1142,308,918,337,466,164,1552
SZ,000001,2019-06-14 09:31:03,12.6000,4,22689.0000,18,S,12.6000,12.5900,12.5800,12.5700,12.5600,12.6100,12.6200,12.6300,12.6400,12.6500,561,407,456,1142,308,909,337,466,164,1552
SZ,000001,2019-06-14 09:31:06,12.6000,23,507799.0000,403,S,12.6000,12.5900,12.5800,12.5700,12.5600,12.6100,12.6200,12.6300,12.6400,12.6500,177,407,606,1142,308,907,337,466,164,1232
SZ,000001,2019-06-14 09:31:09,12.6100,10,346563.0000,275,B,12.6000,12.5900,12.5800,12.5700,12.5600,12.6100,12.6200,12.6300,12.6400,12.6500,303,406,606,1142,308,843,337,466,164,1232
SZ,000001,2019-06-14 09:31:12,12.6100,16,1530483.0000,1214,B,12.6100,12.5900,12.5800,12.5700,12.5600,12.6200,12.6300,12.6400,12.6500,12.6600,105,406,606,1142,308,337,466,264,1232,66
SZ,000001,2019-06-14 09:31:15,12.6100,5,78191.0000,62,S,12.6100,12.5900,12.5800,12.5700,12.5600,12.6200,12.6300,12.6400,12.6500,12.6600,333,406,606,1142,308,329,466,264,1232,66
SZ,000001,2019-06-14 09:31:18,12.6200,4,44160.0000,35,B,12.6100,12.5900,12.5800,12.5700,12.5600,12.6200,12.6300,12.6400,12.6500,12.6600,333,406,606,1142,308,308,466,264,1232,66
SZ,000001,2019-06-14 09:31:21,12.6100,11,433784.0000,344,S,12.6000,12.5900,12.5800,12.5700,12.5600,12.6100,12.6200,12.6300,12.6400,12.6500,3,406,606,1142,308,338,327,466,264,1232
SZ,000001,2019-06-14 09:31:24,12.5900,22,79375.0000,63,S,12.5900,12.5800,12.5700,12.5600,12.5500,12.6000,12.6100,12.6200,12.6300,12.6400,399,606,1142,308,1139,291,347,326,466,264
SZ,000001,2019-06-14 09:31:27,12.6000,12,41564.0000,33,B,12.5900,12.5800,12.5700,12.5600,12.5500,12.6000,12.6100,12.6200,12.6300,12.6400,655,606,1142,308,1139,299,348,325,466,280
SZ,000001,2019-06-14 09:31:30,12.5900,18,519967.0000,413,S,12.5900,12.5800,12.5700,12.5600,12.5500,12.6000,12.6100,12.6200,12.6300,12.6400,242,616,1142,308,1139,1804,468,325,466,280
SZ,000001,2019-06-14 09:31:33,12.6000,12,69272.0000,55,B,12.5900,12.5800,12.5700,12.5600,12.5500,12.6000,12.6100,12.6200,12.6300,12.6400,219,616,1142,308,1139,2680,471,325,466,280
SZ,000001,2019-06-14 09:31:36,12.5900,22,392808.0000,312,S,12.5800,12.5700,12.5600,12.5500,12.5400,12.5900,12.6000,12.6100,12.6200,12.6300,608,1142,308,1139,123,17,2689,466,321,466
SZ,000001,2019-06-14 09:31:39,12.5900,11,191250.0000,152,B,12.5800,12.5700,12.5600,12.5500,12.5400,12.5900,12.6000,12.6100,12.6200,12.6300,490,1142,308,1106,123,666,2688,446,543,496
SZ,000001,2019-06-14 09:31:42,12.5900,13,250373.0000,199,B,12.5800,12.5700,12.5600,12.5500,12.5400,12.5900,12.6000,12.6100,12.6200,12.6300,573,1142,308,1116,123,661,3008,446,543,496
SZ,000001,2019-06-14 09:31:45,12.5800,6,172363.0000,137,S,12.5800,12.5700,12.5600,12.5500,12.5400,12.5900,12.6000,12.6100,12.6200,12.6300,453,1142,308,1116,123,647,2995,441,543,496
SZ,000001,2019-06-14 09:31:48,12.5800,3,8807.0000,7,S,12.5800,12.5700,12.5600,12.5500,12.5400,12.5900,12.6000,12.6100,12.6200,12.6300,606,1142,308,1116,123,647,2995,441,543,496
SZ,000001,2019-06-14 09:31:51,12.5800,6,154734.0000,123,S,12.5800,12.5700,12.5600,12.5500,12.5400,12.5900,12.6000,12.6100,12.6200,12.6300,483,1153,468,1147,123,647,2991,441,543,496
SZ,000001,2019-06-14 09:31:54,12.5900,3,334879.0000,266,B,12.5800,12.5700,12.5600,12.5500,12.5400,12.5900,12.6000,12.6100,12.6200,12.6300,502,1295,468,1147,123,395,2991,441,543,496
SZ,000001,2019-06-14 09:31:57,12.5800,19,200087.0000,159,S,12.5800,12.5700,12.5600,12.5500,12.5400,12.5900,12.6000,12.6100,12.6200,12.6300,411,1295,468,1147,173,344,2975,131,543,496
SZ,000001,2019-06-14 09:32:00,12.5800,3,8806.0000,7,S,12.5800,12.5700,12.5600,12.5500,12.5400,12.5900,12.6000,12.6100,12.6200,12.6300,404,1295,468,1147,173,350,2975,131,543,194
SZ,000001,2019-06-14 09:32:03,12.5900,15,592661.0000,471,B,12.5800,12.5700,12.5600,12.5500,12.5400,12.5900,12.6000,12.6100,12.6200,12.6300,198,1295,468,1147,173,217,2977,131,543,199
SZ,000001,2019-06-14 09:32:06,12.5900,13,226482.0000,180,B,12.5800,12.5700,12.5600,12.5500,12.5400,12.5900,12.6000,12.6100,12.6200,12.6300,60,1295,468,1147,173,175,2977,141,543,199
SZ,000001,2019-06-14 09:32:09,12.5800,6,117024.0000,93,S,12.5700,12.5600,12.5500,12.5400,12.5300,12.5900,12.6000,12.6100,12.6200,12.6300,1295,468,1147,183,418,145,2977,141,543,199
SZ,000001,2019-06-14 09:32:12,12.5900,1,12590.0000,10,B,12.5800,12.5700,12.5600,12.5500,12.5400,12.5900,12.6000,12.6100,12.6200,12.6300,43,1295,468,1147,183,161,2977,443,543,199
